state_name,state_abb,year,pe_coal,pe_naturalgas,pe_petroleum,pe_nuclear,pe_totalrenew,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind
Missouri,MO,2012,768297,258945,591204,112317,86052,66831,352,6797,227,11845
Mississippi,MS,2012,82456,499946,405136,76456,88927,87951,958,0,18,0
Montana,MT,2012,157308,75234,172968,0,127821,8017,337,107373,86,12007
North Carolina,NC,2012,534713,367948,754271,412722,186606,148190,967,35475,1974,0
North Dakota,ND,2012,406344,71873,199775,0,102510,27762,978,23573,6,50192
Nebraska,NE,2012,272587,161770,231966,60795,134685,109263,1212,11962,33,12215
New Hampshire,NH,2012,14191,74336,136016,85814,50259,36249,29,11869,126,1986
New Jersey,NJ,2012,25589,670827,961499,346962,77587,62806,466,102,14103,110
New Mexico,NM,2012,263439,249815,231450,0,45404,17866,368,2120,3869,21181
Nevada,NV,2012,52850,281432,215542,0,63717,9303,23886,23223,6079,1226
New York,NY,2012,72914,1260950,1251216,427277,401415,133939,1185,234593,3231,28468
Ohio,OH,2012,1019140,869556,1089832,179055,142730,124801,3435,3941,1176,9378
Oklahoma,OK,2012,327089,712411,524088,0,135557,46968,24,10901,36,77628
Oregon,OR,2012,28259,220578,323113,0,508135,69329,1476,375027,1938,60365
Pennsylvania,PA,2012,1093178,1079495,1133727,787753,205017,158142,2162,21334,3122,20256
Rhode Island,RI,2012,0,98435,79448,0,6012,5747,57,41,154,13
South Carolina,SC,2012,298572,250481,464653,535952,138965,124748,648,13515,53,0
South Dakota,SD,2012,35574,71501,117345,0,140977,59789,1868,56915,6,22399
Tennessee,TN,2012,423086,281007,647965,263045,183764,103985,213,78942,173,452
Texas,TX,2012,1498818,3964124,5640533,402823,536423,219414,2478,5562,2419,306550
Utah,UT,2012,322055,232630,275866,0,28034,10023,3993,7116,204,6698
Virginia,VA,2012,222270,424000,787056,300992,134379,122117,1701,9933,627,0
Vermont,VT,2012,0,8287,75753,52283,28840,16557,29,10956,280,1017
Washington,WA,2012,42656,271947,733881,97808,1036984,121432,1136,851343,270,62803
Wisconsin,WI,2012,373281,410305,497550,149845,177578,147157,615,14562,421,14822
West Virginia,WV,2012,756716,140133,194758,0,51399,25431,32,13622,76,12238
Wyoming,WY,2012,490128,158546,173086,0,55378,4621,663,8502,15,41576
United States,US,2012,17380923,26075691,33839275,8061822,8846565,4507251,211592,2628702,158961,1340059
Alaska,AK,2013,14819,332631,251904,0,18931,3660,186,13696,3,1386
Alabama,AL,2013,565051,625869,493900,426488,336862,213553,141,123071,97,0
Arkansas,AR,2013,327099,288045,319122,124816,132369,106124,808,25329,108,0
Arizona,AZ,2013,454865,340375,494083,328423,119660,27187,345,56432,31405,4291
California,CA,2013,38151,2480792,3221298,187162,859435,306069,119556,226643,84832,122335
Colorado,CO,2013,363532,480875,457968,0,121965,35718,759,11572,5186,68731
Connecticut,CT,2013,7679,240102,309534,178465,42943,37487,21,3835,1601,0
District of Columbia,DC,2013,4,33725,18815,0,1175,900,22,0,253,0
Delaware,DE,2013,18254,100682,94876,0,7610,6137,430,0,1001,43
Florida,FL,2013,505155,1245287,1522265,277169,301818,260909,10056,2425,28428,0
Georgia,GA,2013,426184,634635,863463,343801,284158,247100,315,35431,1312,0
Hawaii,HI,2013,15306,197,237013,0,25956,11720,2630,747,6056,4802
Iowa,IA,2013,402402,306419,415463,55597,388817,231763,1281,7147,87,148538
Idaho,ID,2013,7965,107089,156633,0,140163,33902,1881,80845,62,23472
Illinois,IL,2013,1026925,1063511,1140416,1014926,253088,156267,2042,1148,1797,91834
Indiana,IN,2013,1198611,680051,747104,0,158397,116357,4647,3692,488,33213
Kansas,KS,2013,326817,288274,342507,74902,135460,44291,974,139,54,90002
Kentucky,KY,2013,914774,235703,564635,0,96925,62781,2712,31249,184,0
Louisiana,LA,2013,228055,1504969,1836862,177156,151597,139119,1842,9966,669,0
Massachusetts,MA,2013,42208,435312,551202,45251,82502,65534,859,9460,4694,1955
Maryland,MD,2013,183191,206126,455392,149048,78471,56132,570,16477,2224,3069
Maine,ME,2013,1657,65886,184586,0,168346,124043,72,33970,265,9996
Michigan,MI,2013,658172,831741,804230,302194,208620,162411,5193,13539,765,26711
Minnesota,MN,2013,267695,478611,579499,111885,245901,160810,1075,4877,343,78797
Missouri,MO,2013,806549,281399,594202,87428,99246,76400,352,10843,518,11133
Mississippi,MS,2013,97767,426902,413431,113523,76907,75914,958,0,34,0
Montana,MT,2013,166104,82298,174065,0,118144,8992,337,91959,115,16741
North Carolina,NC,2013,493771,445018,794905,420486,228340,157380,967,65838,4155,0
North Dakota,ND,2013,393193,82334,222215,0,101289,29974,978,17674,7,52656
Nebraska,NE,2013,292956,179617,231249,71736,139353,110190,1212,10723,37,17191
New Hampshire,NH,2013,16778,55649,142220,114173,59058,41530,29,13617,169,3713
New Jersey,NJ,2013,25910,711999,974614,348784,85968,68475,466,174,16749,104
New Mexico,NM,2013,256377,252867,231412,0,46394,19507,368,876,4715,20927
Nevada,NV,2013,64838,282245,223581,0,74085,10305,27022,25588,8780,2390
New York,NY,2013,68707,1315282,1236873,467651,418510,141425,1185,238270,3860,33770
Ohio,OH,2013,1104486,945731,1103049,168451,160394,139441,3435,5240,1345,10933
Oklahoma,OK,2013,335925,682277,513518,0,178059,50705,24,20781,48,106501
Oregon,OR,2013,38900,244265,321466,0,472255,80393,2803,315785,2139,71135
Pennsylvania,PA,2013,1126118,1175535,1153477,822483,235486,173743,2162,24088,3511,31982
Rhode Island,RI,2013,0,88274,82710,0,6105,5818,57,42,163,25
South Carolina,SC,2013,257319,236942,481568,566879,156589,125730,648,30152,58,0
South Dakota,SD,2013,34246,84527,112205,0,129139,62861,1868,38761,6,25643
Tennessee,TN,2013,399768,284750,654212,297732,229258,109165,213,118721,713,446
Texas,TX,2013,1597357,4131225,5980458,400353,584153,231602,2478,4580,3222,342270
Utah,UT,2013,355230,258661,284709,0,25009,10907,3851,4818,282,5150
Virginia,VA,2013,290508,433438,785255,306430,152516,138197,1701,11961,656,0
Vermont,VT,2013,0,9743,78991,50639,36144,21134,29,12269,461,2252
Washington,WA,2013,74955,327840,709928,88408,942925,128945,1136,745678,337,66829
Wisconsin,WI,2013,454554,454050,506798,121994,188087,153305,615,18880,423,14864
West Virginia,WV,2013,771188,152880,195778,0,61073,31139,32,16590,83,13229
Wyoming,WY,2013,520699,156110,163727,0,54732,4964,663,6782,24,42298
United States,US,2013,18038771,26788768,34429386,8244433,9420387,4818116,214006,2562382,224524,1601359
Alaska,AK,2014,18225,329274,234996,0,22762,6494,186,14633,3,1445
Alabama,AL,2014,575912,650570,493645,431368,293899,203628,141,90030,100,0
Arkansas,AR,2014,339214,273009,325488,151428,131627,105604,808,25104,111,0
Arizona,AZ,2014,447849,315916,492032,338044,139783,33229,345,58185,43572,4452
California,CA,2014,39486,2409574,3229932,177656,865005,310513,117226,157213,156494,123559
Colorado,CO,2014,350526,497182,472459,0,130630,36919,759,16831,6046,70076
Connecticut,CT,2014,9097,242227,308969,165677,45474,39085,21,4127,2241,0
District of Columbia,DC,2014,48,35302,20151,0,1313,999,22,0,292,0
Delaware,DE,2014,10238,107051,96523,0,8064,6397,430,0,1189,48
Florida,FL,2014,557882,1241250,1541398,291474,298060,256189,10056,2010,29805,0
Georgia,GA,2014,482657,664808,833868,340652,297887,266034,315,29142,2396,0
Hawaii,HI,2014,17241,167,233915,0,28001,11624,2422,895,7557,5503
Iowa,IA,2014,401151,311352,423669,43431,410751,245769,1281,8356,268,155077
Idaho,ID,2014,7472,93610,160167,0,155533,40923,2252,85611,64,26683
Illinois,IL,2014,1017855,1108134,1160972,1023496,261461,160379,2042,1258,1894,95888
Indiana,IN,2014,1221492,723942,758480,0,163577,120948,4647,3530,1205,33247
Kansas,KS,2014,316572,291483,356144,89512,153656,49337,974,154,56,103135
Kentucky,KY,2014,913452,262278,573375,0,97126,64331,2712,29895,188,0
Louisiana,LA,2014,209973,1547175,1789976,181059,173375,160092,1842,10366,1075,0
Massachusetts,MA,2014,29871,432523,545203,60340,87254,66527,859,8579,9150,2139
Maryland,MD,2014,201220,217227,458411,150017,77495,55035,570,15364,3449,3078
Maine,ME,2014,2142,62423,187852,0,164143,118906,72,34457,271,10436
Michigan,MI,2014,618479,878128,821036,326800,221254,163241,5193,15216,817,36786
Minnesota,MN,2014,313073,490111,579757,132904,275703,176839,1075,5216,411,92162
Missouri,MO,2014,780707,301368,609744,97021,98938,80008,352,6632,1189,10757
Mississippi,MS,2014,116537,439557,425171,107228,78055,77061,958,0,35,0
Montana,MT,2014,175357,80063,169955,0,137744,9317,337,109201,117,18771
North Carolina,NC,2014,501592,462289,804797,428474,209096,155000,967,45230,7898,0
North Dakota,ND,2014,399195,89095,235848,0,114647,30604,978,24073,7,58985
Nebraska,NE,2014,276544,179705,234624,105655,147598,109310,1212,11010,38,26028
New Hampshire,NH,2014,14867,58785,152609,106350,61733,44447,29,13137,206,3914
New Jersey,NJ,2014,30731,805145,977643,329533,91010,70479,466,164,19683,217
New Mexico,NM,2014,215348,256056,239831,0,48195,18941,451,936,6235,21633
Nevada,NV,2014,79230,261902,229867,0,76205,11481,27499,22719,11652,2854
New York,NY,2014,64655,1392378,1291425,450141,438924,146615,1185,248086,5298,37740
Ohio,OH,2014,1057377,1058802,1105204,170319,162675,142159,3435,4546,1567,10969
Oklahoma,OK,2014,336080,667360,538307,0,177933,50755,24,13585,49,113519
Oregon,OR,2014,34238,226472,324752,0,495005,82509,2977,335341,2326,71852
Pennsylvania,PA,2014,1039161,1304080,1177780,823277,233338,168449,2162,25117,3708,33901
Rhode Island,RI,2014,0,91374,87370,0,7902,7473,57,38,240,94
South Carolina,SC,2014,305656,236040,479043,548246,158550,133352,648,24432,117,0
South Dakota,SD,2014,33062,83919,114616,0,140105,63721,1868,52288,9,22218
Tennessee,TN,2014,427509,313887,670987,289401,197847,111647,213,84645,856,486
Texas,TX,2014,1585961,4060591,5968366,410907,634678,243264,2478,3670,4817,380449
Utah,UT,2014,344054,251649,281244,0,29681,11185,5769,6018,434,6276
Virginia,VA,2014,278183,438697,783812,316081,167727,156212,1701,9084,730,0
Vermont,VT,2014,0,10853,79947,52929,35557,20763,29,11177,627,2961
Washington,WA,2014,76547,320167,695731,99332,957379,130961,1136,755695,471,69117
Wisconsin,WI,2014,417096,479396,541923,98807,194798,154821,615,23507,468,15387
West Virginia,WV,2014,816460,180222,193585,0,57172,31440,32,11811,85,13803
Wyoming,WY,2014,489300,142268,173778,0,55969,5121,663,8261,24,41899
United States,US,2014,17996577,27376838,34686375,8337559,9712292,4966141,214490,2466577,337543,1727542
Alaska,AK,2015,19511,333936,246503,0,23828,7530,186,14621,3,1488
Alabama,AL,2015,494311,701582,518871,438728,284415,192270,141,91902,101,0
Arkansas,AR,2015,226889,296826,314358,144716,129281,95087,808,33261,124,0
Arizona,AZ,2015,385822,365313,507552,340153,149186,35486,345,60906,48236,4213
California,CA,2015,30967,2384061,3347601,193529,863477,296074,112878,128681,211876,113967
Colorado,CO,2015,340107,490642,473141,0,132628,40839,759,15098,6271,69662
Connecticut,CT,2015,6536,260925,313543,182083,46769,40975,21,2819,2954,0
District of Columbia,DC,2015,44,33654,20419,0,1831,1506,22,0,304,0
Delaware,DE,2015,7149,107819,102296,0,7745,6037,430,0,1230,48
Florida,FL,2015,466530,1378089,1621226,294099,293815,251293,10056,2277,30189,0
Georgia,GA,2015,394665,712580,878226,353883,301699,271119,315,27804,2461,0
Hawaii,HI,2015,15632,196,237587,0,29433,12075,2154,1129,8364,5710
Iowa,IA,2015,348293,302936,413462,54836,420061,242858,1281,8948,419,166555
Idaho,ID,2015,4249,107871,174272,0,154044,48997,2207,81603,81,21156
Illinois,IL,2015,850430,1011357,1209097,1017377,265782,160486,2042,1160,1940,100154
Indiana,IN,2015,1007472,735055,773172,0,176667,124677,4647,3553,1714,42077
Kansas,KS,2015,273416,280421,343677,90254,150793,47060,974,177,87,102495
Kentucky,KY,2015,796484,276867,589890,0,89852,55225,2712,31717,198,0
Louisiana,LA,2015,174221,1594208,1848823,160015,158293,145621,1842,9310,1521,0
Massachusetts,MA,2015,24177,457124,558702,52236,88992,65888,859,7709,12536,2000
Maryland,MD,2015,165994,225969,472054,153140,73198,49076,570,15127,4376,4050
Maine,ME,2015,2588,54203,196391,0,168598,124811,72,31317,323,12075
Michigan,MI,2015,617280,871834,832182,306773,238946,174225,5193,13971,854,44702
Minnesota,MN,2015,271570,448557,566805,125900,277657,177067,1075,7912,473,91129
Missouri,MO,2015,696401,270885,616631,109182,94747,68361,352,14864,1542,9627
Mississippi,MS,2015,71626,536996,431260,122511,74334,73346,958,0,29,0
Montana,MT,2015,178421,77443,166962,0,129472,18596,337,92144,85,18309
North Carolina,NC,2015,405525,516026,799105,440248,206877,147848,967,44191,13871,0
North Dakota,ND,2015,408091,100852,193853,0,113492,32366,978,19516,7,60627
Nebraska,NE,2015,266319,170346,234167,107976,161057,114463,1212,15702,41,29639
New Hampshire,NH,2015,10989,70742,150903,99186,67612,51507,29,11837,292,3947
New Jersey,NJ,2015,22925,778866,991152,347851,81600,59875,466,89,20969,201
New Mexico,NM,2015,215703,260038,237934,0,48924,20804,458,927,7258,19477
Nevada,NV,2015,36635,312602,221859,0,85252,12513,30535,21099,18219,2886
New York,NY,2015,41241,1396693,1293097,466457,449716,161309,1185,242429,7731,37061
Ohio,OH,2015,865714,1031716,1123001,181726,155495,134915,3435,4256,1679,11211
Oklahoma,OK,2015,280748,711393,530592,0,203142,47468,24,24825,71,130754
Oregon,OR,2015,26515,245897,321230,0,451808,93422,2898,291255,2433,61799
Pennsylvania,PA,2015,878829,1313350,1161456,842044,236236,174807,2162,24264,3759,31244
Rhode Island,RI,2015,0,96514,86617,0,8469,7992,57,29,298,94
South Carolina,SC,2015,241217,284013,510524,555909,151243,126557,648,23897,140,0
South Dakota,SD,2015,19616,83370,115456,0,134348,63994,1868,45202,10,23274
Tennessee,TN,2015,370650,322468,686867,261037,199676,108455,213,89288,1294,427
Texas,TX,2015,1340422,4263856,6203035,411571,674365,238774,2478,8913,6398,417802
Utah,UT,2015,330043,242848,283619,0,33788,14999,4811,7164,980,5833
Virginia,VA,2015,232427,526314,770858,293455,169401,156100,1701,10795,804,0
Vermont,VT,2015,0,12245,82237,0,41539,26814,29,10619,1044,3032
Washington,WA,2015,58273,327738,748301,85347,892135,140355,1136,684060,649,65936
Wisconsin,WI,2015,408189,476969,532999,104666,198018,160274,615,21813,505,14811
West Virginia,WV,2015,730949,191059,190358,0,45008,19150,32,12907,93,12825
Wyoming,WY,2015,487177,126421,160997,0,52328,8538,663,8091,27,35009
United States,US,2015,15548985,28179686,35404920,8336886,9687070,4949884,211836,2321177,426867,1777306
Alaska,AK,2016,16613,330883,233847,0,26226,9146,186,15317,14,1563
Alabama,AL,2016,410168,715033,546352,417334,259532,194476,141,64484,431,0
Arkansas,AR,2016,246437,315617,323937,140370,127818,93679,808,32958,372,0
Arizona,AZ,2016,323878,373916,528641,338636,162312,37932,345,66173,52862,5000
California,CA,2016,32077,2248939,3457076,197754,1060607,293205,107912,267194,267580,124715
Colorado,CO,2016,321476,464749,469812,0,157964,43155,759,17565,9509,86977
Connecticut,CT,2016,2340,254652,295614,173363,47844,41506,21,2069,4130,118
District of Columbia,DC,2016,34,30160,19505,0,2193,1876,22,0,295,0
Delaware,DE,2016,8199,113552,103419,0,7594,5981,430,0,1133,49
Florida,FL,2016,426188,1414358,1613028,306658,290072,247496,10056,1611,30909,0
Georgia,GA,2016,399279,727336,856545,360633,298544,256836,315,31137,10257,0
Hawaii,HI,2016,16431,162,234242,0,32380,13414,2409,839,9818,5900
Iowa,IA,2016,298006,317115,423389,49185,446433,250796,1281,8464,587,185305
Idaho,ID,2016,2432,110344,176824,0,152847,43092,2167,83395,390,23804
Illinois,IL,2016,702467,1045034,1221808,1031331,268926,165177,2042,1226,2036,98445
Indiana,IN,2016,948386,779945,751231,0,185159,128953,4647,3935,2391,45232
Kansas,KS,2016,253121,276404,342812,86245,179121,47468,974,282,125,130272
Kentucky,KY,2016,736584,279935,603055,0,92154,56967,2712,32108,366,0
Louisiana,LA,2016,140513,1718303,1831398,179391,176183,162307,1842,10183,1852,0
Massachusetts,MA,2016,20115,440725,554791,56628,93007,66079,859,6578,17495,1995
Maryland,MD,2016,162931,229508,445413,154377,73751,48628,570,12853,6834,4866
Maine,ME,2016,2194,54509,189160,0,150033,106458,72,27693,419,15391
Michigan,MI,2016,471236,926828,847442,329999,233743,169666,5193,14442,1090,43351
Minnesota,MN,2016,261250,466365,588081,144970,282761,178178,1075,11157,645,91706
Missouri,MO,2016,639860,273583,608539,98630,92964,68667,352,11711,1876,10357
Mississippi,MS,2016,61219,561342,477904,61680,77183,76152,958,0,73,0
Montana,MT,2016,161938,77589,168018,0,132756,19469,337,93082,110,19758
North Carolina,NC,2016,381761,540271,812535,447500,222370,147168,967,40779,33398,58
North Dakota,ND,2016,394579,105625,164721,0,128478,34399,978,17652,7,75443
Nebraska,NE,2016,240465,172929,234693,97798,165363,121088,1212,7906,90,35067
New Hampshire,NH,2016,5277,59638,145031,112551,62789,47647,29,10574,547,3991
New Jersey,NJ,2016,17455,793928,964757,312569,85367,62356,466,88,22265,192
New Mexico,NM,2016,197083,259158,237015,0,64739,20997,499,1366,8591,33285
Nevada,NV,2016,30765,316653,243787,0,99703,14177,32506,16518,33327,3175
New York,NY,2016,29679,1336455,1301628,434791,454453,157983,1185,248232,10677,36376
Ohio,OH,2016,825311,994162,1118318,175893,156011,134585,3435,4619,1875,11497
Oklahoma,OK,2016,221842,736164,533316,0,260364,51189,24,23758,115,185278
Oregon,OR,2016,19440,249829,325515,0,483200,92094,2928,318960,3143,66075
Pennsylvania,PA,2016,734838,1354340,1139643,867302,231093,170844,2162,21922,4072,32093
Rhode Island,RI,2016,0,88471,75246,0,8260,7489,57,20,450,245
South Carolina,SC,2016,221865,284225,520013,583883,150318,128706,648,20551,412,0
South Dakota,SD,2016,26660,85021,113581,0,143948,63410,1868,44365,15,34290
Tennessee,TN,2016,379775,336341,706748,309357,172837,108192,213,62538,1546,348
Texas,TX,2016,1323111,4151067,6356800,440109,822659,265719,2478,12389,10948,531124
Utah,UT,2016,269016,250199,293222,0,47596,16538,5287,7012,11167,7591
Virginia,VA,2016,222938,572103,761645,310966,167397,151005,1701,13585,1106,0
Vermont,VT,2016,0,12383,78040,0,38639,24639,29,9948,1335,2688
Washington,WA,2016,53302,324929,822829,100674,949189,149565,1136,723289,958,74242
Wisconsin,WI,2016,357335,501042,521432,106173,197759,156766,615,25806,584,13989
West Virginia,WV,2016,751957,188491,200271,0,47851,19368,32,15124,104,13222
Wyoming,WY,2016,457315,132478,155994,0,58492,8286,663,8987,33,40522
United States,US,2016,14227138,28392790,35738665,8426753,10328978,4980969,209604,2472442,570368,2095595
Alaska,AK,2017,16376,343899,224965,0,24438,7784,186,15143,20,1305
Alabama,AL,2017,378890,681236,531329,446097,281538,194481,141,85103,1812,0
Arkansas,AR,2017,267591,317543,322973,132736,120247,91880,808,27117,442,0
Arizona,AZ,2017,334512,334605,529872,338246,171736,36873,345,62942,66326,5251
California,CA,2017,33663,2190612,3518541,187227,1251196,293721,108637,390292,340408,118138
Colorado,CO,2017,315835,462123,480269,0,160765,42737,759,17479,13974,85816
Connecticut,CT,2017,2507,246533,295859,172570,47376,39089,21,3060,5089,117
District of Columbia,DC,2017,30,30601,16926,0,2257,1754,22,0,481,0
Delaware,DE,2017,4804,103121,103200,0,7912,6082,430,0,1354,46
Florida,FL,2017,407538,1421277,1626024,304840,308818,258486,10056,2011,38265,0
Georgia,GA,2017,344273,709694,910745,352560,291673,248441,315,22201,20717,0
Hawaii,HI,2017,14948,163,236918,0,31974,10900,2980,609,12584,4902
Iowa,IA,2017,300287,376297,403946,54528,462726,254106,1281,9526,906,196907
Idaho,ID,2017,2615,115899,176382,0,173310,44874,2280,98306,4405,23444
Illinois,IL,2017,685000,1034628,1222996,1016522,288805,170300,2042,1153,2288,113023
Indiana,IN,2017,929271,747918,731097,0,182369,124982,4647,2820,3032,46889
