state_name,year,tempc,co2_emissions,population_thousands,rgdp_millions,pe_coal,pe_petroleum,pe_naturalgas,pe_nuclear,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind,drought,flooding,freeze,severe_storm,tropical_cyclone,wildfire,winter_storm,state_abb,tempf,pe_totalrenew
Ohio,2011,11.28240740740741,237.1,11543,538703,1222606,1111093,848771,155806,127635,3372,3728,564,1928,0,0,0,4,0,0,1,OH,52.30833333333334,137227
Oklahoma,2011,16.467592592592588,107.8,3788,165153,378320,518059,676910,0,45595,23,14641,31,54461,1,0,0,5,0,1,1,OK,61.64166666666666,114751
Oregon,2011,7.930555555555554,37.3,3872,173883,35135,331018,203607,0,66585,1286,411131,1692,46398,0,0,0,0,0,1,0,OR,46.275,527092
Pennsylvania,2011,10.240740740740742,248.7,12745,631372,1212984,1184087,1000507,796798,163546,2180,31258,2552,17435,1,0,0,2,1,0,1,PA,50.43333333333334,216973
Rhode Island,2011,10.902777777777779,11.1,1054,51269,0,82762,102465,0,6573,127,72,105,28,0,0,0,0,1,0,1,RI,51.625,6905
South Carolina,2011,17.83333333333333,80.0,4671,174128,366160,477684,235465,553573,120127,605,15100,47,0,1,0,0,4,0,0,0,SC,64.1,135880
South Dakota,2011,7.097222222222222,14.7,823,42794,32112,112203,73973,0,63616,1962,64205,5,25925,0,1,0,1,0,0,0,SD,44.775,155713
Tennessee,2011,14.96759259259259,106.7,6397,274804,481127,674674,267929,281682,99820,199,93037,55,516,1,1,0,6,1,0,0,TN,58.94166666666666,193627
Texas,2011,19.634259259259263,639.1,25646,1343791,1695239,5498614,3800578,414881,223176,2488,5471,1280,296805,1,0,0,6,0,1,1,TX,67.34166666666667,529219
Utah,2011,8.671296296296298,64.6,2814,127060,346181,283239,230672,0,9627,4027,11952,113,5565,0,0,0,0,0,0,0,UT,47.60833333333333,31285
Virginia,2011,13.879629629629633,100.2,8100,441609,288348,760806,383436,267334,121982,1764,11760,545,0,1,0,0,3,2,0,0,VA,56.98333333333333,136051
Vermont,2011,6.833333333333332,5.8,627,28733,0,80297,8677,51351,18657,27,13843,173,322,0,0,0,0,1,0,0,VT,44.3,33021
Washington,2011,7.5138888888888875,68.7,6822,387832,56951,712159,272261,50293,125648,1262,892101,201,60845,0,0,0,0,0,0,0,WA,45.525,1080057
Wisconsin,2011,6.7407407407407405,97.9,5705,270372,447370,511809,399247,120962,152971,574,20859,334,11540,0,0,0,3,0,0,0,WI,44.13333333333333,186278
West Virginia,2011,11.944444444444445,98.7,1856,69658,822645,199927,124935,0,28625,30,14118,57,10712,1,0,0,0,0,0,0,WV,53.5,53543
Wyoming,2011,5.032407407407409,64.4,567,39396,467671,169355,161776,0,4371,670,11890,6,44809,0,0,0,1,0,0,0,WY,41.058333333333344,61745
Alabama,2012,18.287037037037038,124.2,4816,186299,547004,513205,677380,427975,194992,141,70754,78,0,1,0,0,1,1,0,0,AL,64.91666666666667,265964
Arkansas,2012,17.560185185185187,66.6,2952,108745,296732,318511,300572,162353,103550,808,20921,100,0,1,0,0,0,0,0,0,AR,63.60833333333333,125379
Arizona,2012,16.726851851851855,92.1,6555,268289,420570,489375,339043,334636,27543,345,63918,18096,5059,1,0,0,0,0,1,0,AZ,62.10833333333333,114962
California,2012,15.282407407407408,354.3,37949,2144497,43832,3185644,2456371,193939,288129,121269,255384,53911,92821,1,0,0,0,0,1,0,CA,59.50833333333333,811515
Colorado,2012,9.064814814814811,91.4,5193,273520,370085,456483,456471,0,31608,759,14247,3886,56798,1,0,0,1,0,1,0,CO,48.31666666666666,107298
Connecticut,2012,11.370370370370376,34.2,3595,243801,9290,298610,236260,178959,34711,21,2970,1295,0,0,0,0,0,1,0,0,CT,52.46666666666667,38997
Delaware,2012,14.708333333333336,13.4,915,61976,17384,99222,104421,0,6068,430,0,607,35,1,0,0,0,1,0,0,DE,58.475,7140
Florida,2012,22.162037037037035,224.1,19298,769309,482984,1498038,1348390,187259,248455,10056,1432,27441,0,0,0,0,0,1,0,0,FL,71.89166666666667,287384
Georgia,2012,18.61111111111111,137.1,9901,444132,435546,887725,624338,355674,216392,315,21281,750,0,1,0,0,1,0,0,0,GA,65.5,238737
Iowa,2012,11.152777777777779,81.8,3076,157251,422595,391119,266283,45552,220393,1281,7291,48,133533,1,0,0,1,0,0,0,IA,52.075,362547
Idaho,2012,7.277777777777778,15.7,1595,57764,5186,152573,90339,0,31770,2213,104109,47,17991,1,0,0,0,0,1,0,ID,45.1,156129
Illinois,2012,13.208333333333336,218.2,12883,720702,969294,1115020,939024,1010189,152243,2042,1058,1565,73528,1,0,0,2,0,0,0,IL,55.775,230437
Indiana,2012,12.851851851851851,196.3,6538,297553,1193465,710049,654528,0,109041,4647,4125,185,30547,1,0,0,3,0,0,0,IN,55.13333333333333,148545
Kansas,2012,14.564814814814815,66.2,2885,140478,307585,333858,268086,86818,40586,974,99,39,49439,1,0,0,2,0,0,0,KS,58.21666666666667,91138
Kentucky,2012,14.671296296296294,138.1,4386,176302,909705,598679,232701,0,55480,2712,22475,93,0,1,0,0,3,0,0,0,KY,58.40833333333333,80760
Louisiana,2012,20.39814814814815,205.4,4601,233623,238811,1868341,1585876,164092,122167,1842,6470,319,0,0,0,0,0,1,0,0,LA,68.71666666666667,130798
Massachusetts,2012,10.740740740740742,61.9,6663,444330,24036,526790,430920,61402,60395,859,8683,2526,853,0,0,0,0,1,0,0,MA,51.33333333333334,73317
Maryland,2012,14.162037037037035,61.0,5887,334822,192334,447633,216558,142297,50600,570,15764,1432,3061,1,0,0,1,1,0,0,MD,57.49166666666667,71426
Maine,2012,6.587962962962964,15.9,1328,52874,1299,172727,70451,0,118384,72,35519,194,8440,0,0,0,0,0,0,0,ME,43.85833333333333,162610
Michigan,2012,9.124999999999998,153.9,9897,418857,621633,749976,804084,293619,150990,5193,11484,752,10769,1,0,0,0,0,0,0,MI,48.425,179189
Minnesota,2012,7.33333333333333,87.2,5377,294297,257875,586331,430277,125159,162160,1075,5339,299,77805,1,0,0,1,0,0,0,MN,45.2,246678
Missouri,2012,14.75,127.7,6024,268762,768297,591204,258945,112317,66831,352,6797,227,11845,1,0,0,1,0,0,0,MO,58.55,86052
Mississippi,2012,18.712962962962965,62.6,2984,99615,82456,405136,499946,76456,87951,958,0,18,0,1,0,0,0,1,0,0,MS,65.68333333333334,88927
Montana,2012,6.962962962962963,30.4,1004,42006,157308,172968,75234,0,8017,337,107373,86,12007,1,0,0,0,0,1,0,MT,44.53333333333333,127821
North Carolina,2012,15.953703703703706,122.2,9749,439571,534713,754271,367948,412722,148190,967,35475,1974,0,0,0,0,1,1,0,0,NC,60.71666666666667,186606
North Dakota,2012,6.7407407407407405,56.8,701,51345,406344,199775,71873,0,27762,978,23573,6,50192,1,0,0,0,0,0,0,ND,44.13333333333333,102510
Nebraska,2012,11.50925925925926,51.0,1853,102269,272587,231966,161770,60795,109263,1212,11962,33,12215,1,0,0,1,0,1,0,NE,52.71666666666667,134685
New Hampshire,2012,8.106481481481483,14.6,1324,67689,14191,136016,74336,85814,36249,29,11869,126,1986,0,0,0,0,1,0,0,NH,46.59166666666667,50259
New Jersey,2012,13.25925925925926,104.0,8845,519746,25589,961499,670827,346962,62806,466,102,14103,110,1,0,0,1,1,0,0,NJ,55.86666666666667,77587
New Mexico,2012,13.333333333333336,53.9,2087,87602,263439,231450,249815,0,17866,368,2120,3869,21181,1,0,0,1,0,1,0,NM,56.0,45404
Nevada,2012,11.310185185185185,34.7,2744,128043,52850,215542,281432,0,9303,23886,23223,6079,1226,1,0,0,0,0,1,0,NV,52.35833333333333,63717
New York,2012,9.356481481481485,160.9,19573,1322448,72914,1251216,1260950,427277,133939,1185,234593,3231,28468,1,0,0,1,1,0,0,NY,48.84166666666667,401415
Ohio,2012,12.231481481481481,217.3,11549,540819,1019140,1089832,869556,179055,124801,3435,3941,1176,9378,1,0,0,2,1,0,0,OH,54.01666666666666,142730
Oklahoma,2012,17.305555555555557,105.2,3819,173484,327089,524088,712411,0,46968,24,10901,36,77628,1,0,0,2,0,1,0,OK,63.15,135557
Oregon,2012,8.898148148148149,37.0,3899,174493,28259,323113,220578,0,69329,1476,375027,1938,60365,0,0,0,0,0,1,0,OR,48.01666666666666,508135
Pennsylvania,2012,10.999999999999998,238.3,12767,641317,1093178,1133727,1079495,787753,158142,2162,21334,3122,20256,1,0,0,1,1,0,0,PA,51.8,205017
Rhode Island,2012,11.597222222222221,10.6,1055,51642,0,79448,98435,0,5747,57,41,154,13,0,0,0,0,1,0,0,RI,52.875,6012
South Carolina,2012,18.060185185185187,73.5,4717,175375,298572,464653,250481,535952,124748,648,13515,53,0,0,0,0,1,0,0,0,SC,64.50833333333334,138965
South Dakota,2012,9.592592592592592,15.1,834,43445,35574,117345,71501,0,59789,1868,56915,6,22399,1,0,0,0,0,1,0,SD,49.26666666666666,140977
Tennessee,2012,15.740740740740735,100.4,6454,283722,423086,647965,281007,263045,103985,213,78942,173,452,1,0,0,1,0,0,0,TN,60.33333333333333,183764
Texas,2012,19.870370370370367,628.4,26084,1411379,1498818,5640533,3964124,402823,219414,2478,5562,2419,306550,1,0,0,4,0,1,0,TX,67.76666666666667,536423
Utah,2012,10.523148148148149,62.0,2853,128721,322055,275866,232630,0,10023,3993,7116,204,6698,1,0,0,0,0,1,0,UT,50.94166666666667,28034
Virginia,2012,14.194444444444445,98.3,8185,444950,222270,787056,424000,300992,122117,1701,9933,627,0,1,0,0,1,1,0,0,VA,57.55,134379
Vermont,2012,7.694444444444445,5.5,626,28887,0,75753,8287,52283,16557,29,10956,280,1017,0,0,0,0,0,0,0,VT,45.85,28840
Washington,2012,8.365740740740742,68.5,6897,400863,42656,733881,271947,97808,121432,1136,851343,270,62803,0,0,0,0,0,1,0,WA,47.05833333333334,1036984
Wisconsin,2012,8.550925925925926,90.9,5720,274344,373281,497550,410305,149845,147157,615,14562,421,14822,1,0,0,0,0,0,0,WI,47.39166666666666,177578
West Virginia,2012,12.398148148148145,93.2,1857,69399,756716,194758,140133,0,25431,32,13622,76,12238,0,0,0,1,1,0,0,WV,54.31666666666666,51399
Wyoming,2012,7.106481481481482,66.9,576,38432,490128,173086,158546,0,4621,663,8502,15,41576,1,0,0,0,0,1,0,WY,44.79166666666666,55378
Alabama,2013,17.0,121.5,4830,188165,565051,493900,625869,426488,213553,141,123071,97,0,0,0,0,1,0,0,0,AL,62.6,336862
Arkansas,2013,15.356481481481481,68.8,2959,111779,327099,319122,288045,124816,106124,808,25329,108,0,0,0,0,0,0,0,0,AR,59.64166666666666,132369
Arizona,2013,15.805555555555555,95.7,6633,270149,454865,494083,340375,328423,27187,345,56432,31405,4291,1,0,0,0,0,0,0,AZ,60.45,119660
California,2013,15.175925925925927,356.1,38261,2220868,38151,3221298,2480792,187162,306069,119556,226643,84832,122335,1,0,0,0,0,0,0,CA,59.31666666666667,859435
Colorado,2013,7.273148148148147,91.8,5269,282534,363532,457968,480875,0,35718,759,11572,5186,68731,1,1,0,0,0,0,0,CO,45.09166666666667,121965
Connecticut,2013,9.879629629629628,34.9,3595,241081,7679,309534,240102,178465,37487,21,3835,1601,0,0,0,0,0,0,0,0,CT,49.78333333333333,42943
Delaware,2013,13.236111111111116,13.1,924,59157,18254,94876,100682,0,6137,430,0,1001,43,0,0,0,0,0,0,0,DE,55.825,7610
Florida,2013,22.046296296296298,222.6,19546,784090,505155,1522265,1245287,277169,260909,10056,2425,28428,0,0,0,0,0,0,0,0,FL,71.68333333333334,301818
Georgia,2013,17.439814814814813,135.1,9972,450772,426184,863463,634635,343801,247100,315,35431,1312,0,0,0,0,2,0,0,0,GA,63.39166666666666,284158
Iowa,2013,8.143518518518517,82.9,3093,156637,402402,415463,306419,55597,231763,1281,7147,87,148538,1,0,0,1,0,0,0,IA,46.65833333333333,388817
Idaho,2013,6.504629629629631,17.2,1611,59831,7965,156633,107089,0,33902,1881,80845,62,23472,1,0,0,0,0,0,0,ID,43.70833333333334,140163
Illinois,2013,10.60185185185185,231.2,12895,724616,1026925,1140416,1063511,1014926,156267,2042,1148,1797,91834,1,1,0,3,0,0,0,IL,51.08333333333333,253088
Indiana,2013,10.671296296296298,201.3,6569,303920,1198611,747104,680051,0,116357,4647,3692,488,33213,0,1,0,3,0,0,0,IN,51.20833333333334,158397
Kansas,2013,12.064814814814815,69.8,2893,140506,326817,342507,288274,74902,44291,974,139,54,90002,1,0,0,3,0,0,0,KS,53.71666666666667,135460
Kentucky,2013,12.800925925925926,137.2,4405,179390,914774,564635,235703,0,62781,2712,31249,184,0,0,0,0,1,0,0,0,KY,55.04166666666666,96925
Louisiana,2013,19.027777777777786,198.3,4625,226616,228055,1836862,1504969,177156,139119,1842,9966,669,0,0,0,0,0,0,0,0,LA,66.25,151597
Massachusetts,2013,9.333333333333332,65.7,6713,444866,42208,551202,435312,45251,65534,859,9460,4694,1955,0,0,0,0,0,0,0,MA,48.8,82502
Maryland,2013,12.620370370370376,60.1,5923,334939,183191,455392,206126,149048,56132,570,16477,2224,3069,0,0,0,0,0,0,0,MD,54.71666666666667,78471
Maine,2013,5.537037037037037,16.6,1328,52505,1657,184586,65886,0,124043,72,33970,265,9996,0,0,0,0,0,0,0,ME,41.96666666666667,168346
Michigan,2013,6.699074074074073,162.3,9913,424320,658172,804230,831741,302194,162411,5193,13539,765,26711,1,0,0,1,0,0,0,MI,44.05833333333333,208620
Minnesota,2013,4.069444444444446,89.9,5413,300633,267695,579499,478611,111885,160810,1075,4877,343,78797,1,0,0,1,0,0,0,MN,39.325,245901
Missouri,2013,12.004629629629633,132.9,6041,271902,806549,594202,281399,87428,76400,352,10843,518,11133,1,1,0,4,0,0,0,MO,53.60833333333333,99246
Mississippi,2013,17.26851851851852,60.7,2989,99622,97767,413431,426902,113523,75914,958,0,34,0,0,0,0,1,0,0,0,MS,63.08333333333334,76907
Montana,2013,5.768518518518517,31.7,1014,42434,166104,174065,82298,0,8992,337,91959,115,16741,0,0,0,0,0,0,0,MT,42.38333333333333,118144
North Carolina,2013,14.754629629629633,125.6,9843,445361,493771,794905,445018,420486,157380,967,65838,4155,0,0,0,0,0,0,0,0,NC,58.55833333333334,228340
North Dakota,2013,3.773148148148147,57.3,722,52531,393193,222215,82334,0,29974,978,17674,7,52656,1,0,0,0,0,0,0,ND,38.79166666666666,101289
Nebraska,2013,9.143518518518519,53.8,1865,105038,292956,231249,179617,71736,110190,1212,10723,37,17191,1,0,0,1,0,0,0,NE,48.45833333333334,139353
New Hampshire,2013,6.77777777777778,14.3,1327,68800,16778,142220,55649,114173,41530,29,13617,169,3713,0,0,0,0,0,0,0,NH,44.2,59058
New Jersey,2013,11.78240740740741,107.4,8857,523334,25910,974614,711999,348784,68475,466,174,16749,104,0,0,0,0,0,0,0,NJ,53.20833333333334,85968
New Mexico,2013,12.041666666666664,53.4,2092,86506,256377,231412,252867,0,19507,368,876,4715,20927,1,0,0,0,0,0,0,NM,53.675,46394
Nevada,2013,10.273148148148149,36.5,2776,128273,64838,223581,282245,0,10305,27022,25588,8780,2390,1,0,0,0,0,0,0,NV,50.49166666666667,74085
New York,2013,7.625,162.2,19624,1319298,68707,1236873,1315282,467651,141425,1185,238270,3860,33770,0,0,0,2,0,0,0,NY,45.725,418510
Ohio,2013,10.486111111111107,231.1,11577,550800,1104486,1103049,945731,168451,139441,3435,5240,1345,10933,0,0,0,1,0,0,0,OH,50.875,160394
Oklahoma,2013,14.90740740740741,103.7,3853,177602,335925,513518,682277,0,50705,24,20781,48,106501,1,0,0,2,0,0,0,OK,58.83333333333334,178059
Oregon,2013,8.689814814814815,39.2,3922,175805,38900,321466,244265,0,80393,2803,315785,2139,71135,1,0,0,0,0,0,0,OR,47.64166666666666,472255
Pennsylvania,2013,9.449074074074073,247.5,12776,651319,1126118,1153477,1175535,822483,173743,2162,24088,3511,31982,0,0,0,0,0,0,0,PA,49.00833333333333,235486
Rhode Island,2013,10.361111111111107,10.2,1055,52085,0,82710,88274,0,5818,57,42,163,25,0,0,0,0,0,0,0,RI,50.65,6105
South Carolina,2013,16.84722222222222,70.3,4764,178940,257319,481568,236942,566879,125730,648,30152,58,0,0,0,0,0,0,0,0,SC,62.325,156589
South Dakota,2013,6.689814814814812,15.5,842,43602,34246,112205,84527,0,62861,1868,38761,6,25643,1,0,0,0,0,0,0,SD,44.04166666666666,129139
Tennessee,2013,13.953703703703706,98.7,6494,286801,399768,654212,284750,297732,109165,213,118721,713,446,0,0,0,1,0,0,0,TN,57.11666666666667,229258
Texas,2013,18.39351851851852,657.8,26480,1472104,1597357,5980458,4131225,400353,231602,2478,4580,3222,342270,1,0,0,2,0,0,0,TX,65.10833333333333,584153
Utah,2013,8.75,67.2,2898,131902,355230,284709,258661,0,10907,3851,4818,282,5150,1,0,0,0,0,0,0,UT,47.75,25009
Virginia,2013,12.842592592592592,105.3,8252,446560,290508,785255,433438,306430,138197,1701,11961,656,0,0,0,0,0,0,0,0,VA,55.11666666666667,152516
Vermont,2013,6.240740740740741,5.8,626,28499,0,78991,9743,50639,21134,29,12269,461,2252,0,0,0,0,0,0,0,VT,43.23333333333333,36144
Washington,2013,8.416666666666666,73.2,6964,411141,74955,709928,327840,88408,128945,1136,745678,337,66829,1,0,0,0,0,0,0,WA,47.15,942925
Wisconsin,2013,5.4305555555555545,101.3,5737,276190,454554,506798,454050,121994,153305,615,18880,423,14864,1,0,0,1,0,0,0,WI,41.775,188087
West Virginia,2013,10.986111111111107,95.2,1854,70159,771188,195778,152880,0,31139,32,16590,83,13229,0,0,0,0,0,0,0,WV,51.775,61073
Wyoming,2013,5.374999999999997,68.8,582,38504,520699,163727,156110,0,4964,663,6782,24,42298,1,0,0,0,0,0,0,WY,41.675,54732
Alabama,2014,16.685185185185183,123.8,4842,186849,575912,493645,650570,431368,203628,141,90030,100,0,0,0,0,1,0,0,1,AL,62.03333333333333,293899
Arkansas,2014,14.814814814814813,69.4,2967,112932,339214,325488,273009,151428,105604,808,25104,111,0,0,0,0,2,0,0,0,AR,58.66666666666666,131627
Arizona,2014,16.805555555555557,93.6,6730,273677,447849,492032,315916,338044,33229,345,58185,43572,4452,1,0,0,0,0,0,0,AZ,62.25,139783
California,2014,16.36111111111111,353.1,38597,2312540,39486,3229932,2409574,177656,310513,117226,157213,156494,123559,1,0,0,0,0,0,0,CA,61.45,865005
Colorado,2014,7.8101851851851825,92.3,5350,295699,350526,472459,497182,0,36919,759,16831,6046,70076,1,0,0,2,0,0,0,CO,46.05833333333333,130630
Connecticut,2014,9.263888888888893,35.1,3595,237784,9097,308969,242227,165677,39085,21,4127,2241,0,0,0,0,0,0,0,0,CT,48.675,45474
Delaware,2014,12.620370370370376,12.8,932,63500,10238,96523,107051,0,6397,430,0,1189,48,0,0,0,2,0,0,0,DE,54.71666666666667,8064
Florida,2014,21.467592592592585,228.3,19846,805278,557882,1541398,1241250,291474,256189,10056,2010,29805,0,0,0,0,1,0,0,0,FL,70.64166666666667,298060
Georgia,2014,17.203703703703706,140.1,10067,465646,482657,833868,664808,340652,266034,315,29142,2396,0,0,0,0,1,0,0,1,GA,62.96666666666667,297887
Iowa,2014,7.476851851851853,83.9,3109,165088,401151,423669,311352,43431,245769,1281,8356,268,155077,0,0,0,2,0,0,0,IA,45.45833333333334,410751
Idaho,2014,7.277777777777778,16.7,1631,61394,7472,160167,93610,0,40923,2252,85611,64,26683,1,0,0,0,0,0,0,ID,45.1,155533
Illinois,2014,9.712962962962962,234.1,12884,735036,1017855,1160972,1108134,1023496,160379,2042,1258,1894,95888,0,0,0,2,0,0,1,IL,49.48333333333333,261461
Indiana,2014,9.671296296296298,206.7,6594,313740,1221492,758480,723942,0,120948,4647,3530,1205,33247,0,0,0,1,0,0,1,IN,49.40833333333333,163577
Kansas,2014,12.046296296296294,70.0,2900,143425,316572,356144,291483,89512,49337,974,154,56,103135,1,0,0,4,0,0,0,KS,53.68333333333334,153656
Kentucky,2014,12.412037037037035,138.5,4414,179989,913452,573375,262278,0,64331,2712,29895,188,0,0,0,0,0,0,0,1,KY,54.34166666666667,97126
Louisiana,2014,18.375,197.0,4644,233676,209973,1789976,1547175,181059,160092,1842,10366,1075,0,0,0,0,0,0,0,0,LA,65.075,173375
Massachusetts,2014,8.73611111111111,63.8,6763,453884,29871,545203,432523,60340,66527,859,8579,9150,2139,0,0,0,0,0,0,0,MA,47.725,87254
Maryland,2014,11.986111111111116,62.5,5957,338734,201220,458411,217227,150017,55035,570,15364,3449,3078,0,1,0,1,0,0,1,MD,53.575,77495
Maine,2014,5.106481481481484,16.6,1331,53418,2142,187852,62423,0,118906,72,34457,271,10436,0,0,0,0,0,0,0,ME,41.19166666666667,164143
Michigan,2014,5.4907407407407405,162.1,9930,431511,618479,821036,878128,326800,163241,5193,15216,817,36786,0,1,0,0,0,0,1,MI,41.88333333333333,221254
Minnesota,2014,3.6898148148148144,95.1,5451,309239,313073,579757,490111,132904,176839,1075,5216,411,92162,0,0,0,0,0,0,0,MN,38.641666666666666,275703
Missouri,2014,11.597222222222221,132.4,6056,273170,780707,609744,301368,97021,80008,352,6632,1189,10757,0,0,0,2,0,0,1,MO,52.875,98938
Mississippi,2014,16.842592592592588,64.0,2990,100118,116537,425171,439557,107228,77061,958,0,35,0,0,0,0,1,0,0,1,MS,62.31666666666666,78055
Montana,2014,5.504629629629629,32.2,1022,43174,175357,169955,80063,0,9317,337,109201,117,18771,0,0,0,1,0,0,0,MT,41.90833333333333,137744
North Carolina,2014,14.638888888888893,127.9,9933,455046,501592,804797,462289,428474,155000,967,45230,7898,0,0,0,0,1,0,0,1,NC,58.35,209096
North Dakota,2014,3.875000000000001,59.3,737,56523,399195,235848,89095,0,30604,978,24073,7,58985,0,0,0,0,0,0,0,ND,38.975,114647
Nebraska,2014,8.898148148148149,52.5,1879,107166,276544,234624,179705,105655,109310,1212,11010,38,26028,0,0,0,1,0,0,0,NE,48.01666666666666,147598
New Hampshire,2014,6.1388888888888875,15.0,1333,69545,14867,152609,58785,106350,44447,29,13137,206,3914,0,0,0,0,0,0,0,NH,43.05,61733
New Jersey,2014,11.078703703703704,113.3,8865,525728,30731,977643,805145,329533,70479,466,164,19683,217,0,0,0,1,0,0,1,NJ,51.94166666666666,91010
New Mexico,2014,12.671296296296294,50.3,2090,89275,215348,239831,256056,0,18941,451,936,6235,21633,1,0,0,0,0,0,0,NM,54.80833333333334,48195
Nevada,2014,11.685185185185185,37.3,2818,130000,79230,229867,261902,0,11481,27499,22719,11652,2854,1,0,0,0,0,0,0,NV,53.03333333333333,76205
New York,2014,6.9490740740740735,169.8,19651,1349268,64655,1291425,1392378,450141,146615,1185,248086,5298,37740,0,1,0,2,0,0,1,NY,44.50833333333333,438924
Ohio,2014,9.550925925925924,232.9,11603,571912,1057377,1105204,1058802,170319,142159,3435,4546,1567,10969,0,0,0,1,0,0,1,OH,49.19166666666666,162675
Oklahoma,2014,14.935185185185185,104.9,3878,187739,336080,538307,667360,0,50755,24,13585,49,113519,1,0,0,0,0,0,0,OK,58.88333333333333,177933
Oregon,2014,9.791666666666666,38.0,3963,181861,34238,324752,226472,0,82509,2977,335341,2326,71852,1,0,0,0,0,0,0,OR,49.625,495005
Pennsylvania,2014,8.574074074074076,247.1,12788,666494,1039161,1177780,1304080,823277,168449,2162,25117,3708,33901,0,0,0,2,0,0,1,PA,47.43333333333334,233338
Rhode Island,2014,9.856481481481485,10.6,1056,52134,0,87370,91374,0,7473,57,38,240,94,0,0,0,0,0,0,0,RI,49.74166666666667,7902
South Carolina,2014,16.787037037037038,74.5,4824,183562,305656,479043,236040,548246,133352,648,24432,117,0,0,0,0,1,0,0,1,SC,62.21666666666667,158550
South Dakota,2014,6.490740740740737,15.5,849,44153,33062,114616,83919,0,63721,1868,52288,9,22218,0,0,0,1,0,0,0,SD,43.68333333333333,140105
Tennessee,2014,13.675925925925927,104.1,6541,291688,427509,670987,313887,289401,111647,213,84645,856,486,0,0,0,1,0,0,1,TN,56.61666666666667,197847
Texas,2014,18.25,664.1,26964,1523057,1585961,5968366,4060591,410907,243264,2478,3670,4817,380449,1,0,0,2,0,0,0,TX,64.85,634678
Utah,2014,10.245370370370372,65.5,2937,136082,344054,281244,251649,0,11185,5769,6018,434,6276,1,0,0,0,0,0,0,UT,50.44166666666667,29681
Virginia,2014,12.46759259259259,104.4,8311,445869,278183,783812,438697,316081,156212,1701,9084,730,0,0,0,0,2,0,0,1,VA,54.44166666666666,167727
Vermont,2014,5.52777777777778,5.9,625,28522,0,79947,10853,52929,20763,29,11177,627,2961,0,0,0,0,0,0,0,VT,41.95,35557
Washington,2014,9.097222222222221,71.6,7055,425762,76547,695731,320167,99332,130961,1136,755695,471,69117,1,0,0,0,0,0,0,WA,48.375,957379
Wisconsin,2014,4.5694444444444455,101.5,5752,282079,417096,541923,479396,98807,154821,615,23507,468,15387,0,0,0,0,0,0,0,WI,40.225,194798
West Virginia,2014,10.435185185185183,100.8,1849,69874,816460,193585,180222,0,31440,32,11811,85,13803,0,0,0,0,0,0,0,WV,50.78333333333333,57172
Wyoming,2014,5.625,65.8,583,38718,489300,173778,142268,0,5121,663,8261,24,41899,0,0,0,1,0,0,0,WY,42.125,55969
Alabama,2015,18.120370370370367,120.6,4852,189339,494311,518871,701582,438728,192270,141,91902,101,0,0,0,0,1,0,0,0,AL,64.61666666666666,284415
Arkansas,2015,16.333333333333332,59.5,2978,113861,226889,314358,296826,144716,95087,808,33261,124,0,0,1,0,3,0,0,0,AR,61.4,129281
Arizona,2015,16.52777777777778,91.3,6830,280230,385822,507552,365313,340153,35486,345,60906,48236,4213,1,0,0,0,0,0,0,AZ,61.75,149186
California,2015,15.976851851851851,360.6,38918,2428598,30967,3347601,2384061,193529,296074,112878,128681,211876,113967,1,0,0,0,0,1,0,CA,60.75833333333333,863477
Colorado,2015,8.578703703703704,91.0,5451,309180,340107,473141,490642,0,40839,759,15098,6271,69662,0,1,0,2,0,1,0,CO,47.44166666666667,132628
Connecticut,2015,9.912037037037038,36.5,3587,242911,6536,313543,260925,182083,40975,21,2819,2954,0,0,0,0,1,0,0,1,CT,49.84166666666667,46769
Delaware,2015,13.564814814814813,12.9,941,65876,7149,102296,107819,0,6037,430,0,1230,48,0,0,0,0,0,0,1,DE,56.41666666666666,7745
Florida,2015,22.97685185185185,232.6,20209,839124,466530,1621226,1378089,294099,251293,10056,2277,30189,0,0,0,0,1,0,0,0,FL,73.35833333333333,293815
Georgia,2015,18.50462962962964,137.4,10178,481576,394665,878226,712580,353883,271119,315,27804,2461,0,0,1,0,1,0,0,1,GA,65.30833333333334,301699
Iowa,2015,9.592592592592592,77.8,3121,169375,348293,413462,302936,54836,242858,1281,8948,419,166555,0,0,0,3,0,0,0,IA,49.26666666666666,420061
Idaho,2015,7.9861111111111125,17.9,1651,63098,4249,174272,107871,0,48997,2207,81603,81,21156,1,0,0,0,0,1,0,ID,46.375,154044
Illinois,2015,11.597222222222221,216.4,12859,744518,850430,1209097,1011357,1017377,160486,2042,1160,1940,100154,0,0,0,3,0,0,1,IL,52.875,265782
Indiana,2015,11.28240740740741,187.2,6608,311601,1007472,773172,735055,0,124677,4647,3553,1714,42077,0,0,0,1,0,0,0,IN,52.30833333333334,176667
Kansas,2015,13.500000000000005,64.2,2909,146173,273416,343677,280421,90254,47060,974,177,87,102495,0,1,0,3,0,0,0,KS,56.3,150793
Kentucky,2015,13.648148148148149,128.9,4426,181323,796484,589890,276867,0,55225,2712,31717,198,0,0,0,0,2,0,0,1,KY,56.56666666666667,89852
Louisiana,2015,20.050925925925924,200.5,4665,232458,174221,1848823,1594208,160015,145621,1842,9310,1521,0,0,1,0,1,0,0,0,LA,68.09166666666667,158293
